,manner_degree,title,price,like,chat,view,category,time,article,total_area_revised
7395,38.9,갤럭시워치4클래식 46mm,220000,3,2,1025,디지털기기,4.0,"
박스 포함 있습니다~
몇일 전 배터리 새로 교체 하였습니다.
끈 또한 삼성 서비스 센터에서 정품으로 구매
하였구요.
상태는 좋습니다~
필름 또한 부착 다 해서 사용하였고,
새로운 시리즈를 선물 받아 판매합니다!
색상은 블랙이고,
오셔서 상태 확인 후 구매하셔도됩니다
중고거래이다보니 환불,반품 안되세요
미사역 부근 직거래 가능
쿨거래시 에눌 가능!!
",경기도
7396,38.9,갤럭시워치4클래식 46mm,220000,3,2,1025,디지털기기,4.0,"
박스 포함 있습니다~
몇일 전 배터리 새로 교체 하였습니다.
끈 또한 삼성 서비스 센터에서 정품으로 구매
하였구요.
상태는 좋습니다~
필름 또한 부착 다 해서 사용하였고,
새로운 시리즈를 선물 받아 판매합니다!
색상은 블랙이고,
오셔서 상태 확인 후 구매하셔도됩니다
중고거래이다보니 환불,반품 안되세요
미사역 부근 직거래 가능
쿨거래시 에눌 가능!!
",경기도
7397,39.8,삼성갤럭시워치4 44mm(SmR870) WI-FI,120000,4,2,417,디지털기기,4.0,"
2021.08
실사용은 2022년 6월 부터 일기준 2시간 미만
생활기스 있어서 예민한 분은 패스요
저지문 스티커 부착  
농구골대 충전기
오른쪽 상단 약간 실기스 사진첨부
이화교근처 거래가능
중고상품 특성상 환불x
",서울
7398,36.5,갤럭시 워치4 그린 44mm,150000,2,1,83,디지털기기,4.0,"
사용하다가 갤워치가 또 생겨서 판매합니다.
액정보호필름과 케이스 장착되어있으며 여분의 필름4개 케이스1 충전독 포함입니다
일직동 주변 직거래 합니다
",경기도
7399,40.9,휴베로 3in1 멀티 무선충전기 갤럭시워치 버즈 고속충전,20000,11,5,411,디지털기기,4.0,"
구매일자 가격 첨부사진참고하세요
",서울
7400,38.6,갤럭시 스마트 워치,150000,4,0,116,기타 중고물품,4.0,"
구입후 두세번 착용
",제주
7401,38.7,갤럭시 워치3,100000,29,9,1455,디지털기기,4.0,"
갤럭시 워치3  팔아요 풀셋에 추가로 미사용 시계줄 더있어요 이중에서 메종키츠네 정품 가죽줄도 있는데 미사용제품입니다
",경기도
7402,36.6,갤럭시 워치 4 46mm 구매합니다,180000,0,0,58,디지털기기,4.0,"
판매하실분 문의주세요
",서울
7403,37.7,갤럭시 워치4  44mm 블루투스 GPS 풀박,170000,1,3,324,디지털기기,4.0,"
삼성 갤럭시 워치4 44mm 블루투스 GPS 판매합니다.
본체 충전케이블 풀박 제품입니다.
보호필름 부착으로 상태 좋습니다.
낮시간에는 본리동 저녁시간에는 신천동 거래가능합니다.
",대구
7404,43.2,갤럭시워치4 클래식 베젤링 커버 42mm 팔아요,3000,4,0,386,디지털기기,4.0,"
갤럭시워치4 클래식 베젤링 커버 42mm 팔아요
골드커버입니다
공정 과정에서 시간지침숫자가 연하게 인쇄되어서
제조 가격에 팝니다.
",경기도
7405,90.0,갤럭시워치 액티브2 44mm 블투모델,60000,10,4,246,디지털기기,4.0,"
얼마전에 삼성서비스센터에서 8만원주고
배터리충전 교체서비스 받으셨다는데
이번에 생신이라서 제가 워치5를 사드려서 팔아요!
오늘까지 잘 사용한 제품이고, 풀박스예요!
외관상 사용감은 있지만 제일 중요한 충전관련사항을
교체했기 때문에 기능상으론 새제품과 다름없어요ㅎㅎ
아버지가 사용하신거라서 구입여부 알려주시면
거래일까지 물건 준비해놓을게요 :)
거래 후 노리턴! 예민하신분 피해주세요!
",충북
7406,39.1,갤럭시워치4 44mm 블랙 팝니다,150000,7,5,263,디지털기기,4.0,"
갤럭시워치4 44mm 판매합니다
풀박스 충전기 다있구요
항상 케이스 끼고다녀서 상태 아주 좋습니다~
4개월전에 착용하려고 샀는데 사용방법을 잘 몰라서
몇번 끼다가 안끼고 그대로 둬서 상태 아주좋습니다 ㅎㅎ
직거래로 진행하고 사창동 부근입니다~
",충북
7407,60.4,갤럭시워치4 46mm 블루투스형,250000,8,2,467,디지털기기,4.0,"
혈압측정기, 시계줄 여분, 비스코 거치대까지...
모두 정품
민락2지구 푸루지오 후문 거래
",경기도
7408,38.9,갤럭시 워치 46mm,51000,4,1,252,디지털기기,4.0,"
19년도에 구매해서 잘사용했고 아이폰으로 넘어오면서 판매합니다
무선충전기 포함이고 스트랩은 밀레니엄루프만 있습니다
액정필름사용해서 기스없습니다
",대구
7409,47.2,갤럭시 워치 충전독,20000,2,1,100,디지털기기,4.0,"
미개봉 새제품입니다
반야월역 근처에요 
각산푸르지오 2단지 입니다
",대구
7410,38.5,갤럭시 워치3 골프 에디션 스트랩(MD-GOLF22),7000,7,2,271,스포츠/레저,4.0,"
10개있습니다
홍대입구역 직거래
워치2 워치3 호환
22mm
",서울
7411,37.4,갤럭시 워치 액티브2 판매,96000,3,0,59,디지털기기,4.0,"
사용한지 1년조금 넘었구요
사용안해서 판매합니다
제가 산 스트랩도 같이 드려요
하자 없음
택배가능
2500
",광주
7412,38.7,갤럭시 워치5  44mm,270000,3,5,380,디지털기기,4.0,"
미개봉 새상품
색상 : 그라파이트
공홈 판매가격 :  329,000
쿠폰 할인 구매가 : 230,300
구매자님은  공홈보다 저렴한 가격에
저는 구매가 보다는 비싸게 판매하여 
서로에게 이득이 되었으면 합니다.
",경북
7413,38.4,갤럭시워치4  44mm 실버,150000,2,0,256,디지털기기,4.0,"
생활기스있으나 전투용아닙니다.
기변으로 판매합니다.
양주옥정신도시 혹은 서울 뚝섬역부근
",경기도
7414,43.2,갤럭시워치스트랩 22mm 스포츠스트랩 새제품 팔아요,2500,4,6,404,디지털기기,4.0,"
갤럭시워치스트랩 22mm 스포츠스트랩 새제품 팔아요
개당 2500원 입니다.
",경기도
7415,37.1,갤럭시워치 s3 프로티어 판매해요,60000,1,3,177,디지털기기,4.0,"
상태 깨끗하고 좋습니다 직거래만 받아요
",부산
7416,44.8,갤럭시워치5 프로 블랙 (풀박) 사은품 포함!!,400000,1,1,126,디지털기기,4.0,"
사전예약으로 구매해서 구성품 까지 모두 같이 판매합니당
제가 끼기에는 알이 너무 커서 스트랩이 남을정도라
못낄거같아서 판매해요
양천향교역 직거래 합니당!ㅎㅎ
",서울
7417,39.2,갤럭시 워치5(사파이어)44mm / 미개봉,260000,2,1,150,디지털기기,4.0,"
갤럭시 워치5(사파이어) 44mm 입니다
구매일자: 2022. 09.01
구매 상태 그대로 미개봉 입니다.
직거래 가능하신분만 연락 주세요.
당일 직거래가능하시면 24만원에 드릴게용
",서울
7418,47.8,갤럭시워치 액티브2 스테인리스 블루투스모델 팔아요,27000,2,0,103,기타 중고물품,4.0,"
갑자기 전원이 안들어 옵니다.....
고쳐서 사용 하시거나 부품용으로 필요하신분들이 사시면 좋을것 같습니다.
",대전
7419,40.0,갤럭시워치 거치대  애플워치거치대(새상품),8000,1,0,11,디지털기기,4.0,"
새상품
새상품 갤럭시워치 거치대
애플워치 거치대
",경북
7420,36.5,갤럭시워치1 팝니다.,50000,3,2,129,디지털기기,4.0,"
21년 8월쯤 구매하여 사용하다
갤워치4 구매해서 팝니다.
사진처럼 파손 없습니다.
당연히 충전기랑 같이 드립니다.
전곡 투썸플레이스 근처에서 거래희망합니다 ~
장소 협의 가능합니다 ~
",경기도
7421,44.5,갤럭시워치 46mm 블루투스 / 스트랩5개 / 베젤2개,60000,16,1,413,디지털기기,4.0,"
갤럭시워치 46mm 블루투스 판매합니다
구성품은 시계풀박스와
스트랩 5개(가죽스트랩이외는 다 새제품),
베젤2개 미사용
충전기 미사용 입니다
메탈스트랩은 원하시면 드립니다
(스트랩 몇개빼서 줄였는데 분실함)
제품년월일은 19년9월이며 아마 구입은 20년도에 구입한거같습니다
사용빈도가 적어 전체적으로 기스는 없고 상태는 좋습니다 
그외 특이사항 없습니다
",경기도
7422,37.9,갤럭시워치 4 클래식 46mm,230000,2,2,355,디지털기기,4.0,"
생활기스는 없고 자주 사용 안해서 올려요 
바로 사신다고 하면 가져다 드립니다 😄
박스는 없고 본체랑 스트랩만 있습니다.
",경북
7423,39.6,갤럭시워치4  44mm,150000,6,4,565,디지털기기,4.0,"
갤럭시워치4  44mm
블랙
9개뭔전에구매하여 사용감이좀있어요
",부산
7424,40.5,갤럭시워치 액티브2 44mm 악세사리 판매,30000,1,0,44,기타 중고물품,4.0,"
갤럭시워치 액티브2 44mm 악세사리 판매합니다.
스트랩 일체형 케이스 블랙 반투명 / 사용감 있음 : 7,000원
스트랩 일체형 케이스 투명 / 단순 개봉 미사용 : 10,000원
블랙 메탈스트랩 / 쓸림 등 사용감 있음 : 4,000원
블랙 페브릭 루프밴드 / 사용감 거의 없음 : 2,000원
TPU 풀커버 케이스 골드 / 사용감 거의 없음 : 2,000원
TPU 풀커버 케이스 실버 / 사용감 거의 없음 : 2,000원
갤럭시워치 충전기 / 최초 1회 테스트 후 미사용 : 8,000원
일괄구매시 30,000원에 드립니다. 문의주세요!
",경기도
7425,38.8,갤럭시 워치4 클래식 46 와파버전,190000,0,0,219,디지털기기,4.0,"
액정 뒷판 안에 보드까지 교체한 상품입니다
리퍼급 판배합니다
",충남
7426,37.5,갤럭시 워치 액티브2 40mm 실버 팝니다,75000,11,2,523,디지털기기,4.0,"
1. 제조일자
19년 9월
2. 상태
하자 없이 깨끗합니다
3. 구성품
풀박스입니다
4. 사용감
어느정도 사용감은 있으나 케이스를 끼우고 사용하여 깨끗합니다
5. 참고사항
츙전 케이블 단자가 살짝 벗겨져 있는데 사용하는데 이상은 없습니다
6. 거래장소 및 시간
수성구보건소에서 거래 가능하고 6시 이후로 가능합니다
7. 주의사항
중고거래이므로 환불은 불가능하며 네고할 경우 답장 안합니다
",대구
7427,51.1,갤럭시 액티브 2 스마트워치 판매,140000,6,1,182,디지털기기,4.0,"
갤럭시 스마트워치 입니다.
액티브2 모델이고 44미리 LTE지원 모델 입니다.
색상은 골드.실버 색상있구요
미개봉. 공기기 입니다.
1대 가격이구요.
구매원하시면 연락주세요.
미개봉 기기라 구매 후 교환 환불 불가합니다
",대전
7428,40.4,갤럭시 워치 스트랩 22mm,10000,5,0,94,디지털기기,4.0,"
개봉만 한 스트랩 입니다
잘 못 시켜서 판매해요 ㅠ
",서울
7429,37.0,갤럭시워치4 클래식 46mm 실버 블루투스,242000,6,5,381,디지털기기,4.0,"
택도 안뜯은 새상품.  
완전 새거입니다.
선물받은건데 사용하지 않을꺼라
저렴하게 판매합니다~
새상품인데 당근 최저가보다 저렴하게 드립니다!!
",경기도
7430,36.9,갤럭시워치3 스트랩 41mm,7000,3,0,272,디지털기기,4.0,"
새 스트랩입니다.
사이즈미스로 구매한 가격보다 저렴하게 판매합니다.
",인천
7431,38.0,갤럭시워치4 클래식 46mm 은색 블투,200000,13,4,1245,디지털기기,4.0,"
2021년 10월 구입
상태좋음 연락주세요.
",서울
7432,40.2,갤럭시워치4 팔아요,240000,2,0,176,디지털기기,4.0,"
올해  구입한 것입니다.
갤럭시4 클래식 46mm입니다
",경기도
7433,37.0,갤럭시워치4 클래식 46mm 실버 블루투스,242000,6,5,381,디지털기기,4.0,"
택도 안뜯은 새상품.  
완전 새거입니다.
선물받은건데 사용하지 않을꺼라
저렴하게 판매합니다~
새상품인데 당근 최저가보다 저렴하게 드립니다!!
",경기도
7434,49.0,삼성갤럭시워치46,150000,6,4,241,디지털기기,4.0,"
5월달에 충동구매 했어요ㆍ
화봉동 에스케이 본점ㆍ충전기ㆍ강화필림
여분줄 까지 드립니다 ᆢ실착용 8회ㆍ저한테는 안맞아서 올립니다 ᆢ와이파이 전용 아닙니다ㆍ착신전환 됩니다
",울산
7435,36.6,갤럭시 워치 5,250000,2,2,316,디지털기기,4.0,"
갤럭시 워치 5 44mm
미개봉 새제품
LG U+ 또는 블루투스 용
",전남
7436,42.2,갤럭시 워치4 40mm 블랙,180000,6,1,267,디지털기기,4.0,"
갤럭시 워치4 40mm 블랙
씰도 안 뗀 완전새제품입니다.
선물받았는데,
기존 쓰던게 있어 미개봉상품 그대로 내놓습니다.
",부산
7437,51.7,갤럭시워치 액티브2  골프에디션 40mm,95000,0,0,188,디지털기기,4.0,"
ㅡ케이스 끼워 사용해서 기스 없이 깨끗합니다
ㅡ골프에디션
ㅡ워치 스트랩도 더 드려요
ㅡ충전기도다있습니다
",부산
7438,39.2,갤럭시워치5 40mm 실버 미개봉 팝니다.,230000,3,1,165,디지털기기,4.0,"
새상품이구요 미개봉입니다!
빠른거래 감사합니다.
",경기도
7439,42.5,갤럭시워치 4 44mm 그린 lte,179000,2,0,147,디지털기기,4.0,"
갤럭시워치 4. 44싸이즈 입니다
2주정도 착용하고 안쓰고 있어요
21년 11월 구매입니다
신품급입니다
철산동 이편한세상입니다
",경기도
7440,50.4,갤럭시 워치4 44mm 삽니다!,140000,2,2,185,디지털기기,4.0,"
워치4 44mm 구해봅니다.
박스는 없어도 괜찮은데 
기스없고, 배터리 괜찮으면 좋겠습니다.
제가 가진 갤럭시워치 액티브2에 추가금액 드리고 교환도 가능합니다.
",울산
7441,38.8,갤럭시워치4 44mm 그린,140000,8,1,182,디지털기기,4.0,"
처음 발매될때 예약구매하였고 많이 사용하지 않아 상태 좋습니다. 아이폰으로 바꾸면서 판매합니다.
와이파이버전이며 예약구매시 받은 드럼세탁기 모양 거치대 충전기 같이 드립니다.
이촌-용산, 명동, 시청인근 직거래 합니다
",서울
7442,40.0,삼성스마트 워치  갤럭시워치 기어3 프론티어  엘티이,90000,7,2,773,디지털기기,6.0,"
새상품 비슷함   구매후 몇번 시용 안하고 보관만함   구성품 :  워치  가정용충전독  차량용 충전기(핸드폰 , 워치 겸용 )
 ***-****-**** 28
",경북
7443,37.3,갤럭시워치5 40mm 블루투스 미개봉,250000,14,2,440,디지털기기,4.0,"
사은품으로 받은거 미개봉 팝니다
",강원도
7444,39.4,갤럭시 워치액티브2 팝니다,110000,10,1,967,디지털기기,4.0,"
풀박스고 보이는 구성품들 다드립니다
메탈시계줄 여분이랑 풀고 조이는 것도 다 드립니다~
",울산
7445,93.4,갤럭시 워치3  41mm 미스틱 실버,140000,2,2,223,남성패션/잡화,4.0,"
갤럭시 워치3 불루투스
 미스틱 실버 41 mm
보호 케이스
보호 필름
베젤링
정품 시계줄외
여분 스트랩 4종
충전기
사위 선물 해줬는데
직업상 시계 착용 못해서
보관만 하고 있어
올립니다
상태 좋아요~
수궁동
",서울
7446,36.8,갤럭시워치4 44mm블루투스 미개봉 새상품 입니다,210000,14,2,705,디지털기기,4.0,"
선물로 받았지만 쓸곳이없어 팝니다 
미개봉이라 봉인씰도 붙어있습니다
",광주
7447,36.5,갤럭시워치 4 40mm 핑크골드 팝니다.,200000,3,0,141,디지털기기,4.0,"
이번년 2월에 받은거구여 두번착용후 상자안에서 잠들어있습니다...
상태 SS급 보장합니다 채팅주세여
(한대앞역주변 직거래 환영합니다!)
kt정상해지했습니다.
",경기도
7448,36.5,갤럭시 워치4 40mm LTE용 팝니다,140000,8,10,257,디지털기기,4.0,"
22년 1월 새상품이고 
LTE용입니다. 제품 확인차 개봉후 미사용했습니다
색상은 화이트입니다
",부산
7449,46.7,갤럭시 워치 46미리 팝니다,100000,7,3,1060,디지털기기,4.0,"
갤럭시 워치 46미리 팝니다
전면 보호필름 붙어있고 18년도 말 구매했어요
배터리는 실생활 착용시 하루 착용하면 70-60%남네요
필드만 몇번 나가고 방치해둬서 상태 깔끔합니다
기기 단품이랑 충전기 드려요
모현동 이편한세상 아파트입니다
",전북
7450,38.0,갤럭시워치 액티브2 골프에디션,120000,7,3,716,디지털기기,4.0,"
갤럭시워치 액티브2 골프에디션입니다.
골프 좋아하시는분은 사용하기 좋습니다.
",광주
7451,44.4,삼성 갤럭시 워치  충전기,5000,1,1,153,디지털기기,4.0,"
예전에 쓰던 갤럭시 워치2 의 충전기 입니다
집과회사에 하나씩  두고 사용하던거라 
하얀색이 바랬네요
작동 되는건 확인 했습니다.
충전기와 5핀 케이블 같이 드려요
필요하신 분 연락주세요
",경기도
7452,41.4,갤럭시 워치 44mm 풀커버 케이스 실버,3500,2,0,45,디지털기기,4.0,"
40mm인데 44로 2개나 잘못시켜서 팝니다.
각 8900원씩 구입한 제품입니다.
새상품 각 3.5천원에 팝니다.
2개 일괄로 구입  하시면 6천원에 드림.
구입링크👇
 (운영 정책에 의한 URL 자동 숨김) 
",경기도
7453,36.6,갤럭시워치5 30프로 할인권 팔아요~,25000,0,0,77,디지털기기,4.0,"
제가 대리 결제하고 배송지 입력해드려요~ 
할인된 금액+25000
",전북
7454,36.5,갤럭시워치 액티브 2 44mm,70000,4,0,143,디지털기기,4.0,"
갤럭시워치 액티브 2이며 
2020년에 휴대폰 개통 하면서 사은품으로 받은 거라
처음엔 써다가 지금 안쓰고 있고
통신사는 유플러스 이고 출시가격으로는 29만 얼마이고(솔직히 잘 모름ㅎㅎ)
지금 워치 해제 되었으며 공창초기화도 깔끔히 했습니다.
사진의 나오는거 처럼 이상은 없습니다. 
그러나 않쓰고 방치해 놓은 상태라 잔기스 or 때가 있습니다. 약정 끝났고 택배x 직거래만 고양시 근처 가능(다만 직거래는 일정이 넉넉이 않아서 힘들수 있음ㅠㅠ) 제시가격보다 제안가능
",경기도
7455,36.9,❤️[미개봉]❤️갤럭시워치4 클래식 46mm ❤️LTE용❤️ 자급제 색상 실버.블랙,320000,9,6,1073,디지털기기,4.0,"
갤럭시워치4 클래식 46mm ❤️LTE자급제용❤️
으로  색상 실버 블랙 워치4중 최고 모델인 
모델명 ❤️SM-R895N❤️ 입니다  
미개봉 새제품으로 바로 직거래가능 합니다
화면이커서 부모님께 선물해드리기에 좋아요
",경남
7456,37.9,갤럭시노트20울트라브론즈+갤럭시워치,550000,2,2,144,디지털기기,5.0,"
액정교체해서
생활기스흠집없어요
상태좋아요
워치는 사용안했어요
일괄판매우선으로할께요
따로도가능합니다
",부산
7457,37.7,"갤럭시워치4(44mm, 블루투스) 판매합니다",100000,5,1,193,디지털기기,4.0,"
갤럭시워치4(44mm, 블루투스) 모델입니다.
제품박스 + 본체 + 스트랩 + 충전기 구성품 모두 있고, 충전기를 끼워서 간편하게 거치해서 쓸 수 있는 실리콘 크래들을 함께 드립니다.
혹시 정격출력 5V 1.5A 어댑터가 필요하시면 제가 쓰지 않는 것이 있어서 이것도 같이 드립니다.
21년 8월 제조이고, 실착용한 관계로 테두리에 기스가 있어 10만원에 내놓습니다.
대신 스트랩은 초기부터 다른 스트랩을 대신 끼워서 사용한 관계로 매우 깨끗합니다.
거래장소는 스타필드시티 위례점 앞입니다:)
",경기도
7458,48.2,[미개봉] 갤럭시 워치5 워치4 정품 스트랩 네이비,21000,2,1,181,디지털기기,6.0,"
갤럭시 워치 5 정품 스트랩입니다.
네이비에요.
연신내역 근처 직거래하겠습니다.
편하게 연락주세요
",서울
7459,36.5,"갤럭시 워치5,워치5프로 쿠폰팝니다^^나머지 두개도 쿠폰팝니다",30000,0,1,192,디지털기기,6.0,"
쿠폰 사실분만 채팅주세요^^
가격조율은 죄송하지만 거절합니다
",울산
7460,36.5,갤럭시 워치3 15에 팝니다 네고 3까지 가능합니다,100000,2,2,143,디지털기기,4.0,"
갤럭시 사용했을때 샀고 산지 4개월정도 됐습니다 충전기 까지 드립니다
",충남
7461,47.1,겔럭시워치3 클래식 42mm,90000,1,0,77,디지털기기,4.0,"
사진보시는것 같이 미개봉스트랩과 화이트스트랩 소독해서 다드립니다.
구매하실분만 연락주세요.
직거래장소 군포시 당동
",경기도
7462,41.5,삼성 갤럭시 워치5 30% 할인쿠폰,20000,0,2,154,디지털기기,4.0,"
갤럭시 워치5 30% 할인쿠폰입니다
구매 원하시는 워치5 모델 및 색상을 알려주시고
해당 모델의 금액에 2만원을 더해 보내주시고 같이 주소도 알려주시면
알려주신 주소로 배송지 설정하여 주문하겠습니다.
",경기도
7463,37.2,갤럭시워치4,150000,3,4,301,디지털기기,4.0,"
갤럭시워치4
44mm  골프에디션   딱3번착용했습니다  폴드4바꾸면서  위치5프로로 바꾸면서 내놓습니다
거래는온천동 e편한아파트경비실앞에서  거래하겠습니다   오늘거래하시면 야간에   네고가능합니다  줄하나도 같이드려용
",부산
7464,39.7,갤럭시 워치 4 44mm 실버 미개봉상품 판매,170000,2,5,228,디지털기기,4.0,"
미개봉입니다~
",부산
7465,69.7,택포처분-갤럭시워치4 44mm 단순개봉,180000,0,3,129,디지털기기,4.0,"
삼성 스마트워치 갤럭시워치4 4 44mm 블루투스 모델.
사용흔적 없습니다.
직거래는 강남 개포.선릉.일산.안양 범계 부근에서 가능.
택배도 가능하며 택포로 드립니다
톡주세요
",서울
7466,69.7,택포처분-갤럭시워치4 44mm 단순개봉,180000,2,3,202,디지털기기,4.0,"
삼성 스마트워치 갤럭시워치4 4 44mm 블루투스 모델.
사용흔적 없습니다.
직거래는 강남 개포.선릉.일산.안양 범계 부근에서 가능.
택배도 가능하며 택포로 드립니다
톡주세요
",경기도
7467,39.0,갤럭시 워치5 / 5pro  30프로 할인쿠폰 판매합니다.,20000,2,1,246,디지털기기,4.0,"
이번에  폴드4  구매하면서 받았습니다.
쿠폰 할인가격+20,000원 입금해주시면 주소변경해서 구매 해드리겠습니다.
연락 부탁드려요~~
",서울
7468,42.3,갤럭시 워치5 그라파이트 44mm 블루투스용 미개봉,300000,5,1,305,디지털기기,4.0,"
구매하실분만
채팅부탁드립니다
거래지 서호초근처나 벌터체육공원
입니다
",경기도
7469,37.3,미스터 타임 아크메드라비 콜라보 시계줄 갤럭시 워치 22mm,40000,0,0,70,디지털기기,4.0,"
새상품 판매합니다 쿨거라 애누리 가능합니다
",경기도
7470,37.2,새상품)갤럭시워치5 프로/Galaxy Watch5 Pro,400000,8,4,761,디지털기기,6.0,"
갤워치5 프로입니다.
사진처럼, 보이다시피 그대로입니다.
색상은 블랙/45mm 티타늄/블루투스
상태 양호합니다.
문의,찔러보기 다 환영이고 채팅 부탁드립니다.
직거래만 가능-39(최대 38 가능)
채팅 부탁드립니다
",대구
7471,43.1,겔럭시 워치4 40mm,180000,7,1,237,디지털기기,4.0,"
한번 핸드폰 연결만해본 제품입니다  새것이나
 다름없어요  사실분만톡 주시면 감사하겠습니다
",경기도
7472,37.5,갤럭시 워치4 44m lte 블랙,140000,8,1,293,디지털기기,4.0,"
작년 12월 구매해서 실사용은 3개월 미만.
케이스, 화면 필름 상시착용 상태s급.
네고 문의 사절.
제가 있는곳으로 오시면 5천원정도는 네고해드립니다.
연락주세요!!!
",대구
7473,36.5,갤럭시워치3 & 버즈2,140000,3,2,234,디지털기기,4.0,"
워치는 21년 9월쯤 샀고 버즈2는 두달이나 되었네요
스마트폰을 제트플립 3에서 아이폰 se3오 바꾸면서 갤럭시워치 버즈2가 쓸모가 없어졌네욤 쌉니다 싸요
",경북
7474,36.8,갤럭시워치4 44mm 블랙 최상급 팔아요,150000,4,1,117,디지털기기,4.0,"
-구매시기
22.08.03
-사용 여부
사용은 8월 18일~29일 입니다
-구성품
박스는 없고 충전기 있어요
블투용이고 기스 하나 없는 거의 새상품 입니다!!
",경기도
7475,42.5,갤럭시 워치,60000,0,0,424,디지털기기,4.0,"
궁금한 점은 문의주세요 ! 😁
 편하게 가격 제안 해주세요 ~
",서울
7476,37.7,갤럭시워치 액티브2 44mm 스테인리스 팝니다,120000,1,1,90,디지털기기,4.0,"
갤럭시워치 액티브2 44mm 스테인리스 와이파이 버전 팝니다
대략 1년 전에 샀으며 잔기스 없이 깨끗한 상태입니다. (초기화도 했습니다)
구성품은
갤럭시워치 액티브2 44mm+기본 스트탭
가죽 스트랩
갤럭시위치5 사은품 스톤헨지 스트랩링 (미사용품이며 액티브2랑 호환되는지 모르겠습니다)
로 이루어져 있습니다.
강남역, 신논현역에서 직거래 가능합니다.
",서울
7477,41.5,갤럭시 워치5 구매대행,250000,2,0,170,디지털기기,4.0,"
워치5  40미리 구매대행해드립니다
혹시 필요하신분 챗주세요
",경기도
7478,36.8,갤럭시 워치5 40mm 입니다.[풀박스],230000,6,6,408,디지털기기,4.0,"
-갤럭시 워치5 40mm LTE입니다.[풀박스]
-개봉상품(실물이 궁금하여 확인만했어요/미착용)
-구파발역 인근 직거래가능합니다.
-거래 후 환불불가입니다.
",서울
7479,39.8,갤럭시워치4 40mm 올수리,150000,5,2,391,디지털기기,4.0,"
-모델명 : SM-R860
-제조연월 : 2021.08
-구성 : 풀박(본품+기본스트랩+충전기)
-구매한지는 1년 정도됐는데 실버를 더 많이 사용해서 실사용기간 정말 적어요
-삼케플 아까워서 올수리한 후 상자에 보관하고 있습니다. 보호필름도 안뗐어요 생활기스도 없습니다
-충전기도 보호필름 그대로 붙어있어요
",서울
7480,36.8,갤럭시워치4 42mm 케이스!,6000,0,0,29,디지털기기,4.0,"
9/1 구매하여 사이즈가 안맞아서 판매합니다!
",서울
7481,38.0,갤럭시워치5 고속충전독(정품_미개봉),20000,3,1,77,디지털기기,4.0,"
삼성 갤럭시워치5 고속충전독 미개봉 정품 판매합니다.
성북구 보문역, 성신여대역, 창동역 거래 가능합니다~!
(네고는 죄송합니다🙅🏻‍♂️)
",서울
7482,42.0,갤럭시워치 액티브2  골드 44mm,60000,5,1,287,디지털기기,4.0,"
액티브 2 44mm골드입니다
생활기스 있습니다 예민하신분은 패쓰해주세요
박스는 없으며 사진에 보이는 구성품이 전부 입니다
스트랩은 녹색빼고 사용감 있습니다
",광주
7483,41.2,갤럭시 워치,100000,6,3,711,디지털기기,4.0,"
상태 깨끗해요 연락 주세요
",세종시
7484,45.0,갤럭시워치5 44mm 대한항공 커버 미개봉,10000,2,1,240,디지털기기,4.0,"
몇일 전 구매했구요.
9/1 받았습니다.
줄만 필요해서 줄 빼고 커버만 팔아요~~
갤럭시워치5 44mm 대한항공 커버입니다.
쌍문역에서 거래 가능합니다.
",서울
7485,41.6,"갤럭시 워치5, 워치5프로 프리스타일 플러스 30프로 할인쿠폰 팝니다",25000,0,2,102,디지털기기,6.0,"
워치5, 프리스타일플러스 30프로 할인쿠폰 다 있습니다
할인금액 참고하시라고 프로기준으로 첨부했습니다
저금액+25000원이고 만약 충전기까지 필요하시면 추가금 없이 같이 구매해드릴게요
매장 픽업도 가능하시고 저에게 주소알려주시면 택배로 받을수있게 해드릴게요~~ 
워치와 프리스타일은 따로따로 적용입니다
",광주
7486,54.9,갤럭시 워치  액티브 2,75000,12,6,700,디지털기기,4.0,"
상태  좋아요.. 
갤럭시 워치  액티브2  
40cm 입니다..
스트랩  3 개도  드립니다
",경기도
7487,46.0,갤럭시 워치5 30%할인권,20000,2,2,113,디지털기기,4.0,"
갤럭시 워치5 30%할인권 팝니다
",서울
7488,37.0,갤럭시워치4 클래식,232000,10,4,868,디지털기기,4.0,"
갤럭시워치4 클래식 사이즈46mm
삼성 사이트에서 구매한 제품이에요
거의 새거입니다
상태ss
충전기 포함해서 같이 드릴게요
lte 아닙니다
",경기도
7489,37.4,갤럭시 워치5 30프로 할인쿠폰 ㅍㅍ,17000,3,1,119,디지털기기,4.0,"
이번에 Z플립을 구매하면서 받은 쿠폰 판매합니다.
삼성닷컴앱에서 대리구매 해드리는 방식입니다. (배송지 정보 수정)
​
워치5 44mm : (30%할인금액) 230,300 + 17,000(30%쿠폰구매) = 247,300원 (블루투스 버전)
워치5 40mm : (30%할인금액) 209,300 + 17,000(30%쿠폰구매) = 226,300원 (블루투스 버전)
​
이 외에도 프로5, 골프에디션, LTE제품에도 모두 적용 가능합니다.
​
금액은 할인된 워치+쿠폰가격을 입금 해주시면, 
배송지를 변경해서 대리 구매해드리겠습니다 :)
",서울
