title,price,like,view,article,category,location,link
애플워치 5 44미리 lte,"255,000",6,495,"애플워치5 44미리 lte입니다

네이비 러버밴드
찍찍이밴드

까르띠에스타일 메탈베젤링포함",웨어러블(워치),서울특별시 금천구 시흥제4동,https://m.bunjang.co.kr/products/177287687?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩,"5,000",2,46,"아래1,2,3,4번 5천원
5,6번 3천원
위에 더블스트랩 2만원 입니다. 
몇번 사용 안했는데 애플워치를 잃어버리는바람에 팔아요,,  사이즈 40mm
택배비 별도 (3개 이상구매시 무료배송)
CU끼리택배, GS반값 택배시 1600원 

————————————————————————
1,3,4번 판매완료

구매하실분은 번톡주세요🙃",케이스/보호필름/액세서리,대전광역시 서구 갈마2동,https://m.bunjang.co.kr/products/190895720?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 7 나이키 45mm 스타라이트 gps,"470,000",1,50,미개봉 새제품입니다.,웨어러블(워치),경기도 시흥시 정왕4동,https://m.bunjang.co.kr/products/198100953?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 정품 스트랩 40mm (미사용,"20,000",0,12,"색상은 어비스 블루입니다!
워치 샀을 때 꺼내보고 사용해본적 없어용
반택도 가능하니 연락 주세용!!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198107311?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치스트랩 미개봉새상품,"9,000",0,10,"애플워치스트랩 40mm
밀레니즈루프 실버
슬림한 스트랩입니다
색깔 고민돼서 두 개 시켜서 하나 저렴하게 팔아요
착용 안 한 새상품입니다
구매가 14,800원",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/196590705?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 가죽스트랩 40mm(거의 새 것),"10,000",4,56,"애플워치 가죽스트랩 40mm 
에토프 컬러
발루아에서 16,700원에 구매했어요
이틀 착용했는데 손목이 얇아서 저한테 별로 안 어울리는 것 같아 판매해요
박스도 그대로 있어요
상태 매우 좋습니다
거의 새 상품 저렴하게 가져가세요~!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/195706236?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 나이키 44 gps모델,"200,000",1,175,"1년정도 되었습니다.
사진처럼 외부에 기스가 있지만 잘 작동 합니다.
충전케이블 있습니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198106763?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 SE 40mm  밴드,"50,000",0,14,"왼쪽 메텔릭 루프 밴드 
원가 125000!

실착용 1회 , 무게감 있음 고급스러움
애플샵 IFC여의도몰 2021년 구매

문의 환영합니다
GS 택배비 3500 별도 📦",웨어러블(워치),서울특별시 동작구 상도제3동,https://m.bunjang.co.kr/products/197840762?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 매입합니다,"250,000",0,22,"44mm 24만원
40mm 21만원 매입합니다 
상태마다 가격 변동 있고 풀박스 기준입니다.
단품도 매입하니 연락주세요!",웨어러블(워치),전라남도 목포시 하당동,https://m.bunjang.co.kr/products/198106034?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 40mm,"190,000",4,87,"21년12월4일 구매
배터리 최대 98프로입니다
노박스,워치 정품스트랩,정품 충전usb있습니다
생활 잔기스 있는데 사용하는데 크게 지장없습니다
갤럭시로 갈아타서 판매합니다ㅠㅠ",웨어러블(워치),서울특별시 구로구 개봉제1동,https://m.bunjang.co.kr/products/198103818?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 케이스 44mm 4개 일괄,"15,000",1,29,"새상품 일괄판매합니다

좌측2개는 풀커버
우측2개는 모서리?만 보호됩니당
새거에요 전부!",케이스/보호필름/액세서리,서울특별시 은평구 신사제2동,https://m.bunjang.co.kr/products/192689286?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 미드나이트 알루미늄 케이스+스포츠 밴드 GPS 41mm,"420,000",1,141,번개톡으로 문의주세요~~,웨어러블(워치),전국,https://m.bunjang.co.kr/products/190979006?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 44m 스테인리스 외 정품 스트랩 다수,"650,000",1,42,"액정에 실기스조차 없고, 며칠 전에 필름 새로 씌워놨습니다.

링크브레이슬릿, 밀레니즈루프, 실리콘밴드 정품이고

바레니아 가죽줄은 공방에서 20만원주고 맞췄습니다.

스틸브레이슬릿 2개 모두 버클부분에는 생활기스 있으니

참고바랍니다. 

교환신청 및 상식 밖의 네고 문의는 답장하지 않겠습니다.",웨어러블(워치),대구광역시 달서구 신당동,https://m.bunjang.co.kr/products/198100617?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치5나이키 에디션 급해요,"170,000",7,158,"배터리 성능은 98입니다
액정은 필름만 씌우면 상태 좋고
(사실 기스가 옆에도 있어서 케이스도 드리긴 하는데
신경쓰여서 원래보다 4만원 까써여)
풀박스입니다
케이스 하나 드려요
se보다 성능 좋구 가격 싸요

개포동역 일원역 직거래 원합니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197113659?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 40mm 실버 나이키에디션 풀박+ 정품 밀레니즈루프,"320,000",0,24,"애플워치se 40mm 실버 나이키에디션 판매합니다.
액정 가장자리와 프레임에 실기스 있지만 사용 시 눈이 띌 정도는 아니여서 불편함은 없습니다.
애케플은 없고 작년 9월15일에 ssg에서 구매했습니다. 
구성품
• 애플워치 se 40mm 나이키에디션 본체
• 애플 정품 밀레니즈루프 (사용감 있음, 사진참고, 쿠팡 구매)
• 애플 정품 미사용 퓨어플래티넘 나이키스트랩
• 애플 정품 미사용 애플워치 충전케이블
• 사진에 있는 알리발 스트랩 및 케이스

직거래는 5호선 발산역, 2호선 사당,낙성대,서울대입구역 가능합니다.
전자제품인 만큼 직거래 선호합니다. :)
번개톡 주세요 ㅎ",웨어러블(워치),서울특별시 관악구 인헌동,https://m.bunjang.co.kr/products/198100479?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩,"3,000",0,24,애플워치 스트랩 38/40,케이스/보호필름/액세서리,충청남도 서산시 석남동,https://m.bunjang.co.kr/products/196088729?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 정품 스트랩,"22,000",5,334,"새상품입니당
네이비색
번톡주세요!
40mm",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/179612231?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 스테인리스 41mm 셀룰러,"580,000",2,67,"단순개봉 미사용 
구성품 미사용 
자급제 모델
선물 가능 새상품 컨디션 
배터리 100 스크레치 없음",웨어러블(워치),광주광역시 남구 주월1동,https://m.bunjang.co.kr/products/198094402?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 7 41MM (Midnight / 미개봉),"390,000",4,40,"애플워치 7 41mm Midnight

외부착용 X / 실착횟수 X / 리뷰용 단순개봉

분당서울대병원 인근 직거래 또는 택배거래 가능",웨어러블(워치),경기도 성남시 분당구 금곡동,https://m.bunjang.co.kr/products/198094384?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 41MM (Abyss blue / 미사용),"390,000",0,3,"애플워치 7 41mm Abyss blue

외부착용 X / 실착횟수 X / 리뷰용 단순개봉

분당서울대병원 인근 직거래 또는 택배거래 가능",웨어러블(워치),경기도 성남시 분당구 금곡동,https://m.bunjang.co.kr/products/198094179?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 SE 40mm gps 실버 풀셋,"194,000",6,102,"21.04 구입
배터리 성능 91% 로 충분하고
뒷판 유리 금가서 유리만 사설교체 기스 전혀없고
액정에 비춰야 보이는 잔기스들 살짝 있으나 현재 보호필름붙여서 깨끗합니다
프레임 자잘한 잔기스 있으나 큰 상처 없이 깨끗해요

모든기능 정상 작동하며 확인후 판매하므로 페어링 하신후 환불 안되는점 양해 바랍니다. 

시계 충전기, 사제스트랩  풀셋

분당 수내역 직거래 또는 택포거래 합니다 
9번",웨어러블(워치),경기도 성남시 분당구 수내1동,https://m.bunjang.co.kr/products/198092960?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 41mm 블루 미개봉,"395,000",12,1262,"애플워치7 41mm GPS 블루 알루미늄
케이스 어비스 블루 스포츠 밴드
미개봉 새상품 팝니다.
제조년월은 2021년 12월 입니다.
직거래만 가능하고 구매후에는
교환, 환불 불가입니다.
구매하실분은 번톡 주세요!^^",웨어러블(워치),경기도 파주시 금촌1동,https://m.bunjang.co.kr/products/179972498?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 SE 40mm GPS (로즈골드),"220,000",0,77,"2020년 10월 제조, 2020년 12월에 구매 했습니다.
내내 필름 붙이고 사용해서 상태 좋고 (잔기스 X),
네이비색 스포츠 밴드(정품)이 동봉된 풀박입니다.
배터리 효율은 82%입니다.

자주 착용하지도 않았습니다. 
비흡연자라 스트랩과 워치에 악취 안 납니다😊 

한 장 남은 힐링실드 액정필름도 함께 드립니다:)
택배비는 제가 부담하며, 꼼꼼히 포장해드립니다.

연락 주세요!",웨어러블(워치),충청북도 청주시 흥덕구 복대1동,https://m.bunjang.co.kr/products/197903043?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치5 gps 40mm 나이키 (풀박스),"250,000",1,36,"40mm이며 자주 사용하지 않아 판매 합니다 
배터리 성능 81%이고요 사진에 나온대로 디스플레이 하자없으며 깨진 곳 또한 없습니다(필름 들뜸 있음)  몇군데 기스 외엔 하자 없습니다 gps모델이에요 저 설득 하시면 네고 해드려요",웨어러블(워치),경기도 의정부시 장암동,https://m.bunjang.co.kr/products/196328840?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 인디핑크 스트랩,"10,000",4,252,"애플워치 인디핑크 가죽스트랩이고
40,44 호환 가능합니다
",케이스/보호필름/액세서리,대구광역시 달서구 신당동,https://m.bunjang.co.kr/products/165898710?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 7 41mm Nike GPS 스타라이트 나이키에디션 퓨어플래티넘,"410,000",1,127,"애플워치 7 41mm Nike GPS 스타라이트 나이키에디션 퓨어플래티넘/블랙 스포츠밴드 (MKN33KH/A)

미개봉 새제품이구요 
2개 판매합니다

8월 28일 배송받았구요^^
저는 쓰지않아 판매합니다.

범어동쪽 직거래가능하고 배송시 착불입니다^^
문의주셔요",웨어러블(워치),대구광역시 수성구 수성2.3가동,https://m.bunjang.co.kr/products/196657946?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 충전기,"30,000",3,40,"1번 사용했어요
완전 깨끗해요
정품입니다
워치 잃어버려서 팔아요",케이블/충전기/주변기기,대전광역시 서구 정림동,https://m.bunjang.co.kr/products/197949807?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 가죽 스트랩 새상품 판매합니다 (택포),"8,900",24,363,"애플워치 가죽 스트랩 새상품 판매합니다

*색상
-브라운
-블랙
-에토프
-그레이
-화이트

애플워치7/se/6/5/4/3/2/1 세대
38/40/41/42/44/45mm
착용 가능합니다
(38/40/41mm 호환 / 42/44/45mm 호환)

쇼핑몰에서 가장 많이 팔리고 있는 디자인입니다

*반값택배 이용시 8900원에 배송비 무료로
택포해서 보내드립니다

(일반택배 이용시에는 1500원 추가해주시면
일반택배로 보내드립니다)

편하게 연락주세요:)",케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/175614392?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
미개봉!!! 애플 워치 케이스 40mm / 블랙 심플 케이스,"3,500",4,19,"미개봉‼️애플 워치 케이스 40mm / 블랙 심플 케이스

미개봉 제품이예요.
안써서 정리해요.
교환/환불 불가해요",웨어러블(워치),서울특별시 강서구 화곡제1동,https://m.bunjang.co.kr/products/188801828?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se40mm 골드,"260,000",0,28,"✔️ 애플워치 se 40mm 골드입니다
✔️ 2021년 2월에 코스트코에서 구매했습니다
✔️ 상태는 상세사진 확인해주시고 챗 부탁드립니다
✔️ 배터리 성능은 100%입니다 
✔️ 풀박스 구성이며 스트랩포함입니다 
✔️ 쿨거래하시면 택배비 포함해드립니다",여성 시계,전국,https://m.bunjang.co.kr/products/197833359?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치7 41mm,"340,000",4,97,"애플워치7 41mm gps 배터리97 스타라이트 판매합니다! 
다른 하자는 없고 생활기스만 있어용
구성품은 워치,충전선 있습니다

궁금하신점 있으시면 연락주세요!",웨어러블(워치),경상북도 경산시 동부동,https://m.bunjang.co.kr/products/197813580?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 투명 스트랩 미개봉,"7,000",6,213,"애플워치 투명 스트랩 38/40mm 팔아요

애플워치 사놓고 사용 안 해서 팔았는데
스트랩도 개봉 못 하고 팔아요

애플워치 7 빼고 다 호환 가능해요

미개봉입니다 연락주세욥",기타 액세서리,전국,https://m.bunjang.co.kr/products/174018690?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩+화면보호,"7,000",5,123,"준등기 가능 상품입니다 (준등기+1900원)
준등기는 200그람까지만 가능합니다 
단 우편거래는 파손,분실에대해 책임지지 않습니다


우편거래는 일주일에 요일을 정해 배송되어 당일 배송이 불가 할 수도 있습니다 


서울,경기 +3500(묶음배송가능 무게 초과시 추가될수 있음)
타권+4000 (묶음배송가능 무게 초과시 추가될수 있음)
제주도+6000 (묶음배송가능 무게 초과시 추가될수 있음)


공정과정에서 약간의 점 등이 있을수 있으며 
이는불량으로 간주하지 않음으로 교환/반품에 해당하지 않습니다


문의시에는 
원하는 상품명/컬러/디자인으로 재고문의부터 부탁드려요~


번톡문의 보다는 카톡플친이 응답이 빨리요 ㅠㅠ ㅎㅎ
플친 아이디 &gt;로즈러브미 로 문의해주세요~


인스타 @___roseloveme___ ",기타(시계),경기도 남양주시 와부읍,https://m.bunjang.co.kr/products/186290275?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 찾아요ㅠㅠ!! 수원,"10,000",0,53,애플워치 se 실버 를 잃어버렸어요ㅠㅠㅠ 실리콘 케이스가 끼워져있고 스트랩은 남색(어비스블루)에요ㅠㅠ 아마 배터리가 없어서 꺼져있을거고 키시면 분실모드가 켜져있어요ㅠㅠ 쓰려고 켜면 바로 븐실모드로 전환돼서 못 써요ㅠㅠ 수원 LH광교호수마을휴먼시아32단지아파트 이 쪽에서 떨어뜨린 것 같은데 가져가셨으면 돌려주세요... ***-****-**** 으로 연락 부탁드립니다.. 사례금 드릴게요... 제발 부탁드립니다..,웨어러블(워치),울산광역시 중구 성안동,https://m.bunjang.co.kr/products/195110370?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 나이키 40mm gps 스페이스그레이,"210,000",17,133,"작년 10월에 구입했는데 사용을 별로안해서 판매합니다
박스와 밴드는 없는상태임을 고려하여 싸게팝니다
외장상태는 거의 신품이라고봐도 무방하고 배터리성능 100%입니다
애플워치 본체랑 충전선 이렇게 구성입니다",웨어러블(워치),인천광역시 서구 청라3동,https://m.bunjang.co.kr/products/198027057?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 티타늄 에디션 40미리,"780,000",0,19,"애플케어플러스 적용 24년2월23일 까지입니다
에케플만 23만 원정도 합니다
추가구매한줄 12만원대 입니다 
모든 줄 정품이며 마지막은 중국산 서비스입니다
잘 착용하지 않아 상태 좋습니다
교신은 플스5만 가능합니다
직거래는 화성 병점 입니다",웨어러블(워치),경기도 화성시 병점1동,https://m.bunjang.co.kr/products/197830376?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치5 44mm 골드스테인리스 + 나이키스포츠밴드,"260,000",5,140,"애플워치5 44mm 골드스테인리스 판매합니다.
애플워치6로 바꾸면서 판매해요.
배터리효율 87% 입니다.
생활기스는 있지만 전체적으로 깨끗한편이에요
화이트나이키스포츠밴드는 박스포함 정품 
빨강검정녹색 섞인줄은 정품이지만 박스없음

그이외 까만줄두개, 빨강줄 하나는 정품 아닙니다.",웨어러블(워치),부산광역시 부산진구 부전제1동,https://m.bunjang.co.kr/products/197810272?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
(정품) 새상품 애플워치 40mm 실리콘 스트랩,"34,000",2,145,"정품 새상품 스트랩 원가 
65000원 -&gt; 34000원   
저렴하게 가져가세용 😚😚

색상은 미드나이트 블루 네이비 색상입니당",기타(시계),광주광역시 서구 화정3동,https://m.bunjang.co.kr/products/192010435?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치se 미개봉 선물하기 판매,"300,000",0,30,30만원에 바로 해드려용,웨어러블(워치),서울특별시 광진구 중곡제3동,https://m.bunjang.co.kr/products/198079608?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치SE GPS 40MM 실버,"200,000",3,453,"애플워치SE GPS 40MM 실버
배터리성능 90%
2021년6월초 구입
구성품 풀박 
구입한 스트랩(정품X) 같이 드려요.

운동할때 많이 착용해서
본체에 스크래치 찍힘 있고
 본품 스트랩도 오염 있어요.(사진참고)",웨어러블(워치),서울특별시 중구 소공동,https://m.bunjang.co.kr/products/197438612?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se,"170,000",8,195,깨끗해요 ㅎㄹㅎㅎㅎㅎㅎ s급,웨어러블(워치),대전광역시 서구 괴정동,https://m.bunjang.co.kr/products/197911289?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
신지모루 애플워치 거치대 삽니다,111,0,64,"중고여도 괜찮습니다
글 안 내려가면 계속 구하고 있는 것이니 편하게 번톡 주세요",기타(시계),경기도 시흥시 정왕4동,https://m.bunjang.co.kr/products/185132089?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 링크블레이슬릿 실버,"230,000",0,21,"링크블레이슬릿


실버


▶38/40/41mm
▶배송비 : 4,000원 (우체국 택배)


미개봉 새제품입니다.",웨어러블(워치),서울특별시 구로구 오류제2동,https://m.bunjang.co.kr/products/198078087?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 스트랩 링크블레이슬릿 블랙,"250,000",0,20,"링크블레이슬릿


블랙


▶ 38/40/41 mm
▶배송비 : 4,000원 (우체국 택배)


미개봉 새제품입니다.",웨어러블(워치),서울특별시 구로구 오류제2동,https://m.bunjang.co.kr/products/198077290?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 40mm 스페이스 그레이(나이키 정품밴드),"200,000",34,567,"상품 구입한지 3개월 지났습니다. 

배터리 효율 100프로입니다.

나이키 정품밴드까지 같이 드릴게요 ㅎㅎ

패션용으로든 기능용으로든 착용하면 예쁩니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/184920226?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치SE 40mm 스페이스그레이 GPS 팝니다,"195,000",6,194,"애플워치SE 40mm 스페이스그레이 GPS 팝니다
상태는 사진처럼 사용감있구요
액정에 기스도 있습니다
착용 및 전원시 잘안보이구요
구성품은 사진처럼 정품스트랩 및 정품충전기 포함
입니다
배터리성능은 93%로 짱짱하구요
번개페이⭕️
안전거래⭕️
카드결제⭕️
모두 가능하구요
직거래는 부산명지에서만 가능합니다
번개장터에 사기꾼이 너무 많습니다
사기당해서 괴로워하지마시고 맘 편하게 번개페이를
이용하시기 바랍니다
감사합니다",웨어러블(워치),부산광역시 강서구 명지2동,https://m.bunjang.co.kr/products/197824680?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치SE 40mm 실버알루미늄 GPS 팝니다,"210,000",30,962,"애플워치SE 40mm 실버알루미늄 GPS 팝니다
상태는 사진처럼 최상이구요
액정에는 보호필름 부착중입니다
구성품은 사진처럼 보내드리구요
유그린휴대용충전기 서비스로 같이 드립니다
셀룰러용이지만
해외제품이라 GPS만 가능합니다
배터리성능은 85% 이틀사용합니다
번개페이⭕️
안전거래⭕️
카드결제⭕️
모두 가능하구요
직거래는 부산명지에서만 가능합니다
번개장터에 사기꾼이 너무 많습니다
사기당해서 괴로워하지마시고 맘 편하게 번개페이를
이용하시기 바랍니다
감사합니다",웨어러블(워치),부산광역시 강서구 명지2동,https://m.bunjang.co.kr/products/193529448?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치6 에르메스 44 실버 삽니다,"700,000",1,53,가죽 스트랩 필요없고 기본 스포츠 밴드만 있으면 됩니다.,웨어러블(워치),서울특별시 금천구 시흥제1동,https://m.bunjang.co.kr/products/197885872?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 44mm uv 풀점착 강화유리필름,"6,000",4,572,"새제품입니다. 
풀점착 uv 경화방식으로 아주아주 깔끔하게 붙습니다 
일체감 오지는 필름 데려가세요

택배만 진행합니다 
택배비 착불이며 선불 원하실경우 2500원 함께 입금주시면 됩니다 .",케이스/보호필름/액세서리,서울특별시 용산구 서빙고동,https://m.bunjang.co.kr/products/140151719?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
새제품_애플워치 실리콘 스트랩,"4,800",23,796,"애플워치 스트랩 새제품입니다. 택포 7,000원 입니다.

색상은 빨강 핑크 네이비 그린 블랙 5색상 있으며 사이즈는 38/40 42/44 다 있습니다.

추가로 가죽과 메탈 입고 예정이며 구매문의는 번개톡 보내주시면 답변드리겠습니다",케이스/보호필름/액세서리,충청남도 천안시 서북구 부성1동,https://m.bunjang.co.kr/products/163238653?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
애플워치 se 44mm 셀룰러 버전 판매합니다!,"350,000",2,63,"✨-구매는 2022년도 초에 했습니다!
✨-색상은 스페이스 그레이 입니다!
✨- 구매하고 아예 안 뜯고 있다가 실착 한 번 
해 봤는데 저는 크기가 안 맞아서 판매해요ㅜㅜ
✨-현재 쿠팡에서 444,000원에 판매하고 있어요!
✨-셀룰러 버전이라 가격이 다른 것보다 비싸요! 
✨-직거래 도청이고, 안동도 가능합니다! 
✨기스는 아예 없습니다!
✨-배터리 성능 상태는 100프로 입니다!
✨- 풀박이라 충전기, 스트랩 자동으로 따라갑니다!
✨- 화면에 필름이 붙여저 있어서 사용하실 때 
편하실 거예요!
✨- 셀룰러 버전이라 요금제 가입하시면 휴대폰없이 
애플워치 사용이 가능해요! 


궁금하신 거 있으시면 연락주세요❗️",웨어러블(워치),경상북도 예천군 호명면,https://m.bunjang.co.kr/products/197646456?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
링케 애플워치 SE 44mm 클리어 케이스(2개입) 미개봉,"8,500",2,52,링케 애플워치SE 44mm 모델 클리어 케이스 2개입 미개봉제품입니다. 반값택배 가능합니다.,케이스/보호필름/액세서리,전국,https://m.bunjang.co.kr/products/196877080?q=%EC%95%A0%ED%94%8C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
