title,price,like,view,article,category,location,link
갤럭시 워치3 45mm 8GB 블루투스,"120,000",0,62,"&lt;모델명&gt; 37
갤럭시 워치3 45mm 8GB (블루투스)

&lt;제품설명&gt;

테두리 미세 벗겨짐 있음

충전독 포함 

&lt;거래방식&gt;

직거래 : 인천 계양구 임학동 73-28번지 2층(인천지하철 계산역 6번출구 도보5분 농협 건물)
  
택배거래 : 당일 오후 4시 이전 구매결정완료시 cj택배로 발송되며 완벽한 방역 튼튼한 포장으로 출발합니다

인천 직거래 퀵서비스도 가능하구요 // 타지역은 택배거래도 가능합니다

계산역 : 24시간 문의가능

주소 : 인천 계양구 임학동 73-28번지 2층(인천지하철 계산역 6번출구 도보5분 농협 건물)

꼼꼼한 문의 단순 문의 모두 친절과 성의를 다해 답변드리겠습니다^^

문의는 꼭 구매를 안하시더라도 부담없이 연락주셔도 됩니다^^",웨어러블(워치),인천광역시 계양구 계양2동,https://m.bunjang.co.kr/products/194676349?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 액티브1 40mm 4GB 블루투스,"90,000",3,219,"&lt;모델명&gt; 28
갤럭시 워치 액티브1 40mm 4GB (블루투스)

&lt;제품설명&gt;

외관 상태 매우 양호

액정 하단 작은 찍힘 한곳

여분 스트랩, 충전독 포함

&lt;거래방식&gt;

직거래 : 인천 계양구 임학동 73-28번지 2층(인천지하철 계산역 6번출구 도보5분 농협 건물)
  
택배거래 : 당일 오후 4시 이전 구매결정완료시 cj택배로 발송되며 완벽한 방역 튼튼한 포장으로 출발합니다

인천 직거래 퀵서비스도 가능하구요 // 타지역은 택배거래도 가능합니다

문의 전화 : 0.1.0-8.3.2.8-1.7.1.1

계산역 : 24시간 문의가능

주소 : 인천 계양구 임학동 73-28번지 2층(인천지하철 계산역 6번출구 도보5분 농협 건물)

꼼꼼한 문의 단순 문의 모두 친절과 성의를 다해 답변드리겠습니다^^

문의는 꼭 구매를 안하시더라도 부담없이 연락주셔도 됩니다^^",웨어러블(워치),인천광역시 계양구 계양2동,https://m.bunjang.co.kr/products/194470405?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 44mm,"200,000",0,54,"정품스트랩이랑 충전기까지 다 드립니다
색상:실버
모델:갤럭시워치4 44mm",웨어러블(워치),전라남도 순천시 왕조1동,https://m.bunjang.co.kr/products/197556143?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치3 44mm,"133,000",0,19,"사용흔적 있지만 사용하는데 전혀 문제없습니다
 스트랩은 따로 구매해서 변경한 거 입니다",웨어러블(워치),부산광역시 부산진구 개금제1동,https://m.bunjang.co.kr/products/197621843?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치1,"40,000",2,34,"스트랩을 끼울때 잘못끼웠는지 안빠지네요.알아서 빼서 쓰셔야해요.나머지는 모두 정상작동됩니다.
싸게 가져가세요 가지로 오시면 네고 조금 해드려요.
충전기 같이 드려요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198213001?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치5 40mm 그래파이트 팝니다,"280,000",0,20,"미개봉 새제품 
직거래 녹사평역 6호선
택배가래 가능
번톡주세요",웨어러블(워치),서울특별시 용산구 이태원제2동,https://m.bunjang.co.kr/products/198211411?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 액티브2 44mm,"90,000",0,12,"실사용하여 생활기스 및 사용감 좀 있습니다.
민감하신 분은 죄송합니다.
실리콘 스트랩은 못찾아서 여분으로 있던 가죽 스트랩 2개 넣어드립니다. 충전기는 없습니다.
상태 양호합니다.

택배 가능하며, 경남 진주시 직거래 가능합니다.",웨어러블(워치),경상남도 진주시 가호동,https://m.bunjang.co.kr/products/198012949?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 클래식 46mm 블루투스,"220,000",1,222,"실사용 하였으며 어느정도 생활기스는 있습니다.
민감하신 분은 패스해주세요.

구성품 다 있습니다. 충전기, 본체, 박스

택배 가능하며, 경남 진주시 직거래 가능합니다.",웨어러블(워치),경상남도 진주시 가호동,https://m.bunjang.co.kr/products/198012654?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 44mm 실버 / 블루투스,"180,000",1,44,"실사용 한달정도이며, 박스 및 충전기, 본체 구성품 다 있습니다.
생활기스 있으며 사진에 나와있습니다.

민감하신 분은 패스하셨으면 좋겠고
워치케이스도 같이 드리겠습니다.

택배 가능하며, 경남 진주시 직거래 가능합니다.",웨어러블(워치),경상남도 진주시 가호동,https://m.bunjang.co.kr/products/198011731?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 5 4 스트랩 밀레니즈루프,"8,000",14,1463,"갤럭시 워치 5 4 호환용 스트랩입니다.(20mm)

개당 8,000원입니다.

색상
블랙 실버",웨어러블(워치),경기도 평택시 비전1동,https://m.bunjang.co.kr/products/191710914?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 5 4 스트랩,"8,000",61,2057,"갤럭시 워치 호환용 가죽 스트랩입니다.
20mm /22mm 보유

색상 (6종류)
블랙 / 화이트 / 브라운
다크브라운 / 블루 / 핑크

갤4 5 전용 날개형 커넥터 함께 드려요
색상 : 실버 / 블랙

20mm 스트랩 호환
G 워치 4 (전기종) / G 워치 3 (41mm)
G 워치 액티브 1, 2 / G 워치 (42mm)
기어 S2 클래식

22mm 스트랩 호환
G워치3(45mm) / G워치(46mm)
기어 S3 클래식 / 기어S3 프론티어

다른 스트랩도 있습니다.
갤4전용 실리콘 : 5,000원(12색상)",웨어러블(워치),경기도 평택시 비전1동,https://m.bunjang.co.kr/products/181808977?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 5 4 실리콘 스트랩,"5,000",77,2676,"갤럭시 워치 4 5 호환용 스트랩입니다.(20mm)

개당 5,000원입니다.

네이버스토어에서도 판매중이에요

색상(12개)
블랙(품절) / 화이트 / 샌드핑크 / 딥블루
그레이 / 미드나잇그린(품절) / 민트 / 네이비
버건디 / 머스타드 / 올리버그린 / 라벤더

가죽 스트랩(8,000원)
20mm /22mm 보유
색상 (6종류)
블랙 / 화이트 / 브라운
다크브라운 / 블루 / 핑크",케이스/보호필름/액세서리,경기도 평택시 비전1동,https://m.bunjang.co.kr/products/181721234?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치3 41mm 실버 최상급,"150,000",2,39,"갤럭시워치3 41mm 실버
착용을 별로 안해서 상태 최상급입니다
구매 당시 동봉된 정품스트랩은 별로 착용안해서 상태좋고 사진 보시면 아시다시피 액정이나 옆면스크래치 없습니다
현재 검정색 베젤링 부착해놓은 상태이며 미개봉한 실버 베젤링도 함께 드립니다

구성품
풀박
충전기
카카오프렌즈 충전거치대
(안타까운건 라이언이 서있지못하고 자꾸 빠집니다..)
실버 베젤링 (미개봉 새상품)
스트랩 3개 (카키색은 미개봉 새상품)

사진10장 모두 확인 부탁드리며 궁금하신점 있으시면 번개톡 부탁드립니다",웨어러블(워치),인천광역시 계양구 작전2동,https://m.bunjang.co.kr/products/196810724?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4투명일체형스트랩,"13,500",0,27,"갤럭시워치4투명일체형스트랩
40mm
잘못주문으로받자마자내놓음",케이스/보호필름/액세서리,충청북도 청주시 상당구 금천동,https://m.bunjang.co.kr/products/198208264?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치5 프로 블랙티타늄 블루투스 모델,"380,000",4,241,"갤럭시 워치5 프로 블랙티타늄 45mm
워치만 판매합니다

방금 받았습니다 
미개봉 새제품 입니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197971537?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 44mm,"220,000",0,20,"갤럭시워치4 44mm팝니다!!
구매한지는 8개월정도 되었고 잘 안써서 팝니다!!!
와이파이 모델이고 풀박스에요!! 쿠팡에서 구매했고 정품충전기도 있습니다
정품 스트랩도 있고 지금 착용되어있는 스트랩은 한달전에 구입했습니다
스트랩가격포함해서 올린거여서 에눌은 안됩니다.
택배거래도 되시고 직거래도 됩니다
*(택배비 별도)",웨어러블(워치),광주광역시 광산구 수완동,https://m.bunjang.co.kr/products/198203165?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치1 46mm,"40,000",4,36,구성품 사진첨부했습니다. 생활기스 있고 베터리 2.3일정도 갑니다.스트랩 연결부분에 핀이 부러지면서 박혀있는데 심하게 당기지 않는 이상 스트랩 분리 되지는 않습니다.액정 강화유리 새걸로 부착한지 이틀 됐습니다.구매하실분만 연락주세요,웨어러블(워치),부산광역시 북구 만덕제1동,https://m.bunjang.co.kr/products/198201325?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 스트랩 산리오 키티,"7,000",9,136,"개봉도 안 한 새 상품입니당

CU끼리, 반택, 우체국 모두 가능해요 ♡",웨어러블(워치),전국,https://m.bunjang.co.kr/products/195560056?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4,"180,000",1,46,"갤럭시워치4 풀박
사용횟수 6회
본체, 충전기

본체 컨디션 99%
충전기 약간의 기스",웨어러블(워치),경기도 성남시 분당구 야탑2동,https://m.bunjang.co.kr/products/197889072?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
듀얼 고속 무선충전 패드 갤럭시워치 전용,"19,000",0,14,"2 in 1 무선충전패드예요
15w 고속충전이구요(C-Type)
*케이블은 미포함 
핸드폰2대를 동시에 충전,
핸드폰과 워치를 동시에 충전 가능해요




평일6시이전 주문시 우체국택배로 당일 발송해드려요",케이블/충전기/주변기기,경기도 고양시 일산서구 탄현동,https://m.bunjang.co.kr/products/197442518?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 클래식 46mm 실버,"240,000",4,644,5월5일 구입 / 풀박스 / 실착용 3번 / 직거래만 합니다. 신림역 / 봉천역/ 서울대입구역  사용할일이없어서 팝니다 연락주세요,웨어러블(워치),서울특별시 관악구 대학동,https://m.bunjang.co.kr/products/192734328?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 클래식 46mm,"240,000",7,640,5월5일 구입 / 풀박스 / 실착용 3번 / 직거래만 합니다. 신림역 / 봉천역/ 서울대입구역  사용할일이없어서 팝니다 연락주세요,웨어러블(워치),서울특별시 관악구 대학동,https://m.bunjang.co.kr/products/192619946?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치5 30프로쿠폰,"20,000",0,81,갤럭시워치30프로 쿠폰입니다 쿠폰특성상 번호가 있는것이 아니라 결제할때 사용할수 있어서 제가 대리구매 해드립니다~모든 갤럭시워치 쿠폰이 번호가 있는것이아니라 결제할때만 사용가능합니다~~,남성 시계,전국,https://m.bunjang.co.kr/products/198196064?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치3 블투 45mm 팝니다,"100,000",0,7,"액정필름 교체
나토스트랩으로 교체",웨어러블(워치),경상북도 상주시 북문동,https://m.bunjang.co.kr/products/198195774?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 액티브2 40mm 실버 풀박,"119,000",9,167,"케이스,필름 씌우고 사용해서 상태 아주좋아요!
착용감o
스크래치x
아이폰으로 갈아타느라 쓰지도 못한 악세사리들도 많은데 다 한번에 팔아요!!(10만원상당)
쿨거하시면 네고해드려요

1.풀박(상자+본체+스트랩+무선충전기)

2.스트랩
기본(하늘색)
메탈
흰색가죽(사용감o)
두꺼운흰색실리콘
얇은흰색실리콘
얇은검정실리콘
초록곱창

3.투명케이스 6개(4만원상당)
1개는 착용하던거

4.필름4~5장",웨어러블(워치),전국,https://m.bunjang.co.kr/products/187824616?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 40mm 블루투스용 판매합니다.,"180,000",0,43,"갤럭시워치4 40mm 블루투스용이며 사진보시면 아시겠지만 작은 생활기스들이 있는 사용감 있는제품 입니다.
시계가 불편하여 어느순간부터 사용을 안하게되어 팔겠습니다.
시계는 사용했지만 충전기는 다른 충전기가 있어서 한번도 사용안한 새제품 입니다.
구매원하시는분은 언제든 연락주세요!",웨어러블(워치),경기도 파주시 운정2동,https://m.bunjang.co.kr/products/197274671?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치4 골프에디션(실버/40mm) 미개봉,"180,000",2,61,"갤럭시워치4 골프에디션입니다.
일반 워치4 기능에 추가로 약 10만원 상당의 골프 어플이 깔린 워치4입니다
색상은 실버이며 사이즈는 40mm입니다.",웨어러블(워치),경기도 성남시 분당구 구미동,https://m.bunjang.co.kr/products/198189688?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
#총알배송#갤럭시워치액티브2 40MM 핑크 LTE (SS급) / 0823,"115,000",0,25,"✅ 핸드폰장인,핸드폰장인1,핸드폰장인2,핸드폰장인4 동일업체 그 외 사칭에 주의요망 ✅

✅ 총합후기 ""4200건"" 실구매자분들의 소중한 후기가 함께합니다 신뢰도💯 서비스💯 ✅

✅ 위 상품은 계좌이체 및 현금 특별할인 가격입니다 (번개페이 불가) ✅

💚 핸드폰장인이 준비한 특별서비스 💚

✔ 최고급 사은품 6종 증정 ✔ (후기이벤트 대상이며 미참여시 단품으로 출고)
    고속충전케이블+고속충전어뎁터+유심핀세트+그립톡+무상보증15일+무료배송

✔ 매장 직접 내방시 ""3천원"" 추가할인 ✔

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 상품상세 💚

✔ 모델명 : 갤럭시워치액티브2 40MM LTE
✔ 색상 : 핑크
✔ 외관등급 : S급
✔ 통신사 : SKT / KT / LG U+ / 선불 or 알뜰유심 모두 사용가능

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 구매방법 💚

✔ 택배거래 ✔
✔ 퀵 서비스 거래 ✔ (고객부담 주소 말씀해주시면 비용확인해드려요)
✔ 매장 내방 ✔
✔ 카드결제 ✔ (매장내방시에만 가능하며 , VAT10%별도)

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

🏠 경기도 평택시 신장동 319-16 1층 🏠
    평일 오전10시-오후8시 , 주말 오전11시-오후8시 운영

🚗 공영주차장 주소 : 평택시 신장1로28 (1시간30분 무료) 🚗

🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢🟢

💚 필독사항 💚

✔ 실물을 직접 촬영 후 업로딩된 게시물입니다 ✔

외관 및 스크린 모두 깔끔

✔ 기능 불량으로 인한 AS기간 ""15일""입니다 (소모품은 해당되지않아요) ✔

✔ 상품 결제후 단순변심으로 인한 교환 및 환불은 정책상 불가하니 꼭 참고해주세요 ✔

✔ 구매시 위와 같은 내용들을 명시함으로 간주합니다 ✔",웨어러블(워치),경기도 평택시 신장1동,https://m.bunjang.co.kr/products/197303406?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 세리프tv 충전 거치대 판매합니다.,"6,000",1,14,"구매시 한 번 사용하고 충전독 분리 이후 방치해두다가 판매합니다.

케이스는 따로 없구요 큰 하자는 없는데 생활기스는 있어요. 뽁뽁이 싸서 보내드려요.

편의점 반반택배 가능합니다.
교환, 환불 불가합니다.",케이블/충전기/주변기기,부산광역시 부산진구 가야제2동,https://m.bunjang.co.kr/products/198185993?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 40mm투명 케이스,"5,000",0,11,"저는 44사이즈인데 잘못 시켜서 팔아요 아예 새 거예요
반값택배는 1,600원 일반택배는 4,000원 준등기 1,800
찔러보기는 사절합니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197904340?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 20mm 스트랩,"11,000",0,53,"이뻐서 샀는데 제 스타일이 아니라서 팔아요
한 번도 안 썼어요, 아예 새 상품이에요  택배 오고 뜯었는데 제 스타일 아니라서 바로 팔아요 
쿨거래시 1,000원 할인해 드려요
반값:1,600 일반택배4,000원 준등기 1,800원",웨어러블(워치),전국,https://m.bunjang.co.kr/products/197904059?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 4,"230,000",2,343,"갤럭시 워치 4 44mm 실버
미개봉 새상품",웨어러블(워치),울산광역시 남구 무거동,https://m.bunjang.co.kr/products/183137636?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 3 클래식,"160,000",2,385,"갤럭시 워치 3 클래식
브론즈 입니다
생활기스 있어요",웨어러블(워치),울산광역시 남구 무거동,https://m.bunjang.co.kr/products/182409638?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 3,"180,000",3,912,"갤럭시 워치 3 (45mm)
풀박스 있습니다
블루트스 모델이고
색상 검정이고 베젤커버 부착 사용했습니다",웨어러블(워치),전국,https://m.bunjang.co.kr/products/171128856?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치 4 (40mm),"290,000",2,317,"사정이 생겨서 급하게 팔아요 매장에서 30에 구매했고 실사용 2일입니다 하자도 없어요 새거급 색상은 핑크고 액정 필름 하나 붙여서 사용해서 액정에도 문제 없습니다 서비스로 액정 필름 하나 더 드려요
편택 4500원
선입 우대
상점에 있는 물건과 거래 안합니다.",웨어러블(워치),충청남도 논산시 노성면,https://m.bunjang.co.kr/products/182532220?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 블랙 40mm (충전기 포함),"163,000",3,188,"갤럭시 워치4 44미리 16기가 양도합니다
운미포 17.0 입니다 충전기 포함 보내드리고, 실착 3번 했지만 차고 외출도 하지 않아 거의 새상품이고 초기화도 완료했습니다 

배송방법
gs 반값택배(0.16) 편의점 택배(0.32)
cj 일반택배 (0.5)",남성 시계,전국,https://m.bunjang.co.kr/products/194990936?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치팔아요,"150,000",1,6,"갤럭시 워치팔아요 15만원에 팝니다
사용기한은 1년이요 줄이랑 케이스랑 다있어요
연락주세요",남성 시계,전국,https://m.bunjang.co.kr/products/198184773?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시 워치5,"240,000",6,95,"새상품 미개봉 제품입니다
실버 색상이구요
40mm입니다
블루투스로 사용하시면 됩니당",웨어러블(워치),경상남도 통영시 중앙동,https://m.bunjang.co.kr/products/198184318?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치4 42mm GPS 스테인리스스틸 거의새상품 컨디션최상,"210,000",1,49,"갤럭시워치4 42mm GPS 스테인리스스틸 거의새상품 컨디션최상
판매합니다

충전케이블 보시면 아시겠지만
초기구매당시 포장상태그대로 종이로 감싸져있는,
정말 거의사용안한제품입니다
본체, 시계자체도 당연 거의사용안했습니다
최근 2월달인가 폰 바꿀 때 한번 써보고
지금까지 안쓰고있는겁니다..ㅎ

1호선 남영역과 4호선 숙대입구역근처
2호선 문래역쪽 직거래 가능합니다",웨어러블(워치),서울특별시 용산구 남영동,https://m.bunjang.co.kr/products/196864589?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
미사용)갤럭시워치4 톰브라운에디션 삼선스트랩,"180,000",4,386,"갤럭시워치4 톰브라운에디션 삼선스트랩
미사용품 입니다.
일반 워치4에도 착용 가능하여 이쁜 착용 가능합니다!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/194817239?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치3 로즈골드 자석 스트렙,"80,000",0,29,갤럭시워치4 사고파서 팝니다,웨어러블(워치),서울특별시 강서구 발산제1동,https://m.bunjang.co.kr/products/198178428?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치 스트랩,"5,500",6,484,"갤럭시 워치 스트랩 22mm입니다!
사용가능 기기는 사진 참고해주세요^^
제 손목에는 커서(줄이 길어서)판매합니다ㅜㅜ
구매하실분만 연락주세요☺️

밀레니즈 루프이고 개당 9800원에 구매했습니다!
❗️가격❗️
로즈골드는 새상품(6000원)
오로라는 사이즈만 확인(5500원)

일괄(2개) 11000원에 드려요☺️

✔️ 직거래 : 신방동
✔️ 택배 : 2500원 / 반값택배 : 1800원
      준등기 : 1800원 / 우편 : 1000원(분실, 파손 책임x)
✔️ 교환, 환불 불가능",웨어러블(워치),충청남도 천안시 동남구 신방동,https://m.bunjang.co.kr/products/166512019?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
미개봉 갤럭시 워치5 40mm 풀커버스타일링,"25,000",0,9,"삼성정품 미개봉 갤럭시 워치5 40mm 풀커버스타일링 팩 스트랩, 커버 패키지 택배비 포함 25000원에 팝니다. 워치4와 커버는 모르겠는데 스트랩은 호환 되는것 같습니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/198174465?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치5 40mm 그라파이트(새제품),"260,000",0,27,"바로 어제 배송온 개봉만 하고 
사용하지 않은 새제품입니다 
아이폰은 연동이 안된다는 사실을
몰랐네요ㅜㅜ
하자없는 새제품이니 어서 가져가세요ㅎ",웨어러블(워치),서울특별시 성동구 성수2가제1동,https://m.bunjang.co.kr/products/198174453?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
갤럭시워치1  46mm 팝니다 lg 유플 LTE,"30,000",6,149,"인천 영종도 직거래가능
택배 가능 3000원 추가
풀박스 사용감있으나 심한 스크레치없습니당
구매하시면 줄바꾸시고 사용하셔야할거같습니다",웨어러블(워치),인천광역시 중구 영종동,https://m.bunjang.co.kr/products/197089504?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
새상품 갤럭시 워치 액티브 2 러버 시계줄 파스텔톤,"4,500",18,1274,"색상은 3가지 

흰색,살구색,블랙




소프트한 고무 재질로 되어있으며 파스텔톤으로 색감이 예쁩니다.




갤럭시워치42mm

갤럭시워치 액티브2 40mm/44mm 착용 가능합니다.

택배비 3000원 별도부과, 계약된 롯데 택배로 안전하게 배송됩니다",기타(시계),전국,https://m.bunjang.co.kr/products/160308878?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
