,title,price,like,view,article,category,location,link
799,갤럭시 워치4 클래식 미개봉 팝니다,"340,000",0,46,"뜯지도 않은 미개봉 새 상품입니다.

46mm이고 색상은 블랙입니다.

직거래만 가능하고 서울 화곡동입니다

",웨어러블(워치),서울특별시 강서구 화곡제6동,https://m.bunjang.co.kr/products/181242468?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
800,갤럭시 워치4 클래식 46mm 미개봉 새상품 팝니다,"300,000",1,135,"갤럭시 워치4  새상품이고 미개봉입니다

직거래만 가능합니다
서울 화곡동입니다

색상은 블랙이고 사이즈는 46mm 입니다",웨어러블(워치),서울특별시 강서구 화곡제6동,https://m.bunjang.co.kr/products/181242162?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
801,갤럭시 워치 46mm 블루투스 모델,"110,000",0,128,"사용한지 5개월됐는데 애플로 넘어가서 팔아요! 맨 뒤에 정품 줄도 같이 주고 충전기도 드립니다 ! 상태 좋고요 46mm라 남자분들이 쓰기에 아주 멋있습니다 편하게 번개톡 주세요 최대한 맞춰드리겠습니다
아 그리고 블루투스 기능도 있습니다

액정에 유리필름 부착 되어있고 테두리 보호링을 해놓아 기스 난 곳 없습니다 !! 뒷면에도 보호필름 부착해놓았습니다 기스 하나두 없습니다!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/175931394?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
802,갤럭시 워치  클래식 액트브2 케이스 (40mm),"1,000",0,95,"갤럭시 워치  클래식 액트브2 케이스 (40mm)

제 시계와 맞지 않은 케이스를 잘못 구매해서 판매합니다~",케이스/보호필름/액세서리,충청남도 홍성군 홍북읍,https://m.bunjang.co.kr/products/182036263?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
803,갤럭시워치,"250,000",0,28,"갤럭시워치 판매합니다
구매 일자  2021.10 (sk대리점에서구매)
자주사용하지않아 판매합니다
Sm-r895n
",웨어러블(워치),대전광역시 동구 성남동,https://m.bunjang.co.kr/products/182028758?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
804,갤럭시 워치4,"1,000",9,389,시계 차는게 답답해 무료나눔합니다 채팅주세요,웨어러블(워치),서울특별시 은평구 녹번동,https://m.bunjang.co.kr/products/182021541?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
805,갤럭시워치4 클래식 46mm 판매합니다,"250,000",6,548,"구입하고 5회 미만으로 실착했습니다.
1호선 방학역 인근 직거래 혹은 선입금 반품불가 택배거래 합니다.
네고요청 안받으며 번개페이안합니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/182016723?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
806,갤럭시워치 액티브2 44mm,"90,000",6,173,"액정에 기스 있습니다! 그치만 보는데 지장없고 그리 많이 티 안나요..!
그리고 충전기랑 모든 물품 같이 드려요~ (+박스도 있어요!)
스트랩도 제가 사비로 구매한거랑 같이드릴 예정입니다~
드릴땐 초기화 해서 드릴거에요!",웨어러블(워치),전국,https://m.bunjang.co.kr/products/182003165?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
807,미개봉 갤럭시워치4 블랙 13233 휴대폰이용소,"200,000",0,11,"😀필독

사진, 게시글 꼭 확인해주세요!

사진의 빛은 매장 조명 불빛입니다!

(부산 부산진구 중앙대로680번가길 33-9)

매장방문 환영합니다. 

방문전에 찾으시는 상품 문의 주시면 좀 더 수월하게 구매가능하십니다
↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓
 
- 0 1 0 2 9 7 0 7 8 0 0 -

업무상 전화를 못 받을시

문자로 문의 주시면 최대한 빨리 응답해 드리겠습니다

😐상품설명

❣ 선택약정 : X
❣ 모델명 : 갤럭시워치4
❣ 최초통신사 : LG( SK,LG,KT 호환 가능 , 알뜰폰/선불폰 사용가능 )
❣ 용량 : 16GB
❣ 색상 : 블랙
❣ 구성 : 풀박스
❣ 기능 : 모든 기능 정상
❣ 잔상 : X
❣ 상태 : 미개봉(사진과 동일합니다)
❣ 금액 : 200,000
❣ 지역 : 서면 휴대폰이용소(부산 부산진구 중앙대로680번가길 33-9)
❣ 택배 : 가능


💥구매자님들의 사기피해 방지를 위해 공식인증을 거쳐 판매중 입니다💥



365일 항상 행사할인가로 드립니다😁 

L G / S K / K T / 알 뜰 폰 / 선 불 폰 유심사용가능합니다

직 거 래ㆍ택 배 거 래ㆍ화 물 택 배ㆍ퀵 가능

* 오후 5시 전 입금 건 당일 택배 발송 *

🎈 월~토  롯데택배 

모든 기기는 정상적인 기능 테스트를 거쳐 정상작동 확인 후 판매합니다

★ 단 순 변 심 , 게시글 내용 미확인 교환/환불 불가합니다 ★

* 올린 기기말고도 많은 기계들이 있으니 찾으시는 기기 문의주세요 ☎📞 ",웨어러블(워치),부산광역시 부산진구 부암제3동,https://m.bunjang.co.kr/products/181958244?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
808,갤럭시워치4 40mm 팔아요.,"170,000",1,95,"5개월 정도 사용했습니다.
스트랩에 중간중간 얼룩이 있는 것 빼고 기스나 흠집은 없습니다. (줄을 바꿔서 사용하시면 될 거 같습니다.)
충전기는 사용한거라서 괜찮으시면 같이 드릴게요.
연락주세요.
직거래는 서면역, 하단역입니다.

환불X",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181566210?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
809,갤럭시 워치4클래식_42mm_lte/새상품,"260,000",4,225,"갤럭시 워치4클래식 판매합니다. ( R885 )

미사용 새상품 입니다.
42mm입니다.

색상은 실버, 블랙 입니다.
가격은 각 26만원 입니다.

오전 10시 ~ 오후 8시 부평역 부근에서 거래 가능하구요.
( 그 이후에는 부천에서 가능 )

문의는 ***-****-**** 으로 편하게 연락주세요 ^^
좋은 하루 보내시길 바랍니다 ^^",웨어러블(워치),인천광역시 부평구 부평6동,https://m.bunjang.co.kr/products/181128791?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
810,갤럭시 워치4 클래식 46mm,"275,000",0,284,"실사용 10회미만 다 집에서 사용
기스 없습니다.
강화유리 붙여져있고요. 여유분 10개 이상 드립니다.
기본 스트랩 미사용
사진속 미개봉 스트립 
장착되어 있는 스트랩만 썻어요.
사진속 구성품 일괄 입니다.

",웨어러블(워치),경기도 양주시 양주2동,https://m.bunjang.co.kr/products/181356281?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
811,[미개봉]새상품 갤럭시 워치 실리콘 스트랩 캐릭터 스트랩,"10,000",3,171,"스트랩 20mm상품입니당

브랜드는 로마네이고 
갤럭시 전용 스트랩이에요

종류 말씀주실때 이미지로 함 부탁드립니다요
택배비:3천원
네고는 어렵고 직거래 및 반값택배도 어렵습니다.
매너를 가지고 대화해주세요~",기타(시계),서울특별시 강남구 일원본동,https://m.bunjang.co.kr/products/177007896?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
812,갤럭시 워치4 블랙  새상품 40mm,"170,000",2,75,와이파이용이고 박스 열고 2번 착용했어요 풀박입니당,웨어러블(워치),부산광역시 중구 남포동,https://m.bunjang.co.kr/products/181918274?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
813,갤럭시워치 46mm 판매합니다.,"55,000",0,87,"일상 생활에 사용하던
갤럭시 워치 46mm 판매합니다.
모델명은 R800입니다.
일상생활 스크래치는 있으나 사용에 지장은 없습니다.
완충 기준 3일은 넉넉히 사용합니다.
구성품 : 스마트워치, 충전독, 필요하시면 5핀 케이블 제공
직거래를 희망합니다.
판매시 초기화하여 전달 드리겠습니다.",웨어러블(워치),대구광역시 북구 칠성동,https://m.bunjang.co.kr/products/181888385?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
814,갤럭시워치4 44  미개봉 ㅅㅅㅅ 실버,"100,000,000",0,56,"직거래  낭월동 삽니다
",웨어러블(워치),대전광역시 동구 산내동,https://m.bunjang.co.kr/products/181885961?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
815,갤럭시 워치4 클래식 42mm 블투 풀박,"230,000",0,276,"기스 없고 21년 9월 제조상품
실착 횟수 3회
직업 특성상 착용할 일이 없어 판매합니다
제가 있는 곳으로 오신다면 직거래 가능합니다
택배는 착불",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181882378?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
816,갤럭시 워치4 30%할인쿠폰,"10,000",0,251,"갤럭시 워치 4 30프로 할인쿠폰 넘겨요
원하시는 모델(30%할인금액) + 10,000원
바로 자택으로 배송시켜드릴게요 ^^*",웨어러블(워치),서울특별시 종로구 이화동,https://m.bunjang.co.kr/products/180518714?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
817,갤럭시워치 골프에디션,"100,000",15,1424,"갤러시워치 골프에디션 판매
(갤워치 3, 4 아님)
46mm
직거래 : 오전~오후 5시 , 동대문구 제기역
저녁에는 세곡동
택배거래시 착불
네고답변없음
손목밴드 참조
충전기포함
찔러보기 절대사절

",웨어러블(워치),서울특별시 강남구 세곡동,https://m.bunjang.co.kr/products/168923545?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
818,갤럭시워치3 41mm 브론즈 판매합니다,"100,000",4,95,"스트랩 총3개오ㅏ 정품충전기, 박스 있습니다.
아주작은 생활기스 조금있습니다",웨어러블(워치),경상북도 구미시 산동면,https://m.bunjang.co.kr/products/181842924?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
819,갤럭시 워치4/클래식 30% 할인 쿠폰,"9,900",0,81,"갤럭시S22 구매하면서 받은 갤럭시워치4/클래식 30% 할인 쿠폰이 있습니다.
원하시는 워치모델을 저에게 '주소'와 함께 알려주시면 제가 그쪽으로 구매해서 배송해 드리겠습니다.

가격은 워치가격 + 9,900원 입니다.

※가격표
갤럭시 워치4 40mm - 189,000원
갤럭시 워치4 44mm - 209,000원
갤럭시 워치4 클래식 42mm - 259,000원
갤럭시 워치4 클래식 46mm - 279,000원

획실히 구매하실 분만 문자로 연락주시고 네고 및 직거래는 불가합니다.

감사합니다.",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181819309?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
820,갤럭시워치4클래식 42,"290,000",0,28,"아직  비늴도 안뜯은새상품입니다

명품시계를선물받아  판매해요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181813043?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
821,갤럭시 워치4 44mm lte모델 a급팝니다(미개봉 화이트 스트렙 추가증,"200,000",4,221,"개통 후 출퇴근 할 때 잠깐 쓰고 안써서 팝니다
a급입니다.
정상해지됬습니다.
구매할 때 샀던 스트렙 새것 같이 드립니다.
쿨거래 택포갑니다.
",케이스/보호필름/액세서리,경기도 의정부시 송산2동,https://m.bunjang.co.kr/products/180864371?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
822,갤럭시 워치4 44m 블랙 셀룰러 미개봉,"200,000",3,123,"lte 연결가능한 미개봉 상품입니다!
가격제안가능합니다.",웨어러블(워치),부산광역시 남구 대연제5동,https://m.bunjang.co.kr/products/181092369?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
823,갤럭시 워치,"1,000",8,253,"시계 차는게 답답해
무료나눔합니다 채팅주세요",웨어러블(워치),서울특별시 은평구 녹번동,https://m.bunjang.co.kr/products/181793563?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
824,미개봉 새제품] 갤럭시 워치4 클래식 46 블루투스,"298,000",0,21,"미개봉 새제품] 갤럭시 워치4 클래식 46 블루투스

실버색상

블랙보다 실버가 인기많습니다
정가 399,000원입니다

22년 2월말에 구매했습니다
3월31일까지 3만원 쿠폰 사용 가능합니다.
블루투스 전용으로 와이파이도 사용가능합니다. 
서울 당산역, 봉은사역 직거래 가능합니다
시간안맞을시 당산역 근처 주소지 거래가능",생활가전,서울특별시 영등포구 당산제2동,https://m.bunjang.co.kr/products/181790643?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
825,[삼성] 갤럭시 워치4 골프에디션 44mm 스마트캐디 / LTE (kt),"280,000",2,566,"판매제품: [삼성] 갤럭시 워치4 골프에디션 44mm 스마트캐디 / LTE (kt)

구성품: 본품 + 충전케이블 + 풀박

&lt;컨디션&gt;
구매후 5일 착용하고 보관중인 상품입니다.
신품 컨디션 유지하고 있습니다. (사진참고)

거래방법: 서울 송파구 오금동 직거래 / 택배가능",웨어러블(워치),서울특별시 송파구 오금동,https://m.bunjang.co.kr/products/181784067?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
826,갤럭시 워치4,"11,111",0,131,"스마트폰 구매시 워치 무료로 개통 이벤트 진행중입니다~
기간 한정 이벤트로 언제 종료될지 모르니
핸드폰 변경시기다 ? 워치도 무료다 ?
지금 변경하시고 혜택을 누려보세요~
기기변경 / 번호이동 다 가능합니다 ★
문의주세요~^^

매장 주소 : 대전 둔산동 청사로 282 건우모바일",웨어러블(워치),대전광역시 서구 둔산3동,https://m.bunjang.co.kr/products/181758321?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
827,갤럭시워치4 클래식 스트랩,"18,000",3,167,"* 구매후 바로 탈거해서
   새거 입니다~~

* 네고 x",웨어러블(워치),광주광역시 서구 서창동,https://m.bunjang.co.kr/products/181728610?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
828,갤럭시 워치active2 44mm,"150,000",1,61,"작년 11월쯤에 구매하였습니다.
생활기스 살짝있으며 충전기는 고장나서 없습니다!
구매하고 실착 10번도 안됩니다.
많은 문의 주세용😁
",웨어러블(워치),부산광역시 남구 용호제1동,https://m.bunjang.co.kr/products/181646228?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
829,갤럭시 워치4 쿠폰 팝니다,"20,000",0,55,"원하시는 품목 + 2만원 입금해주시면

해당하는 제품 주문해드립니다.",웨어러블(워치),서울특별시 성북구 석관동,https://m.bunjang.co.kr/products/181278400?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
830,갤럭시워치4 클래식 블랙 46mm 선물포장 + 랩씨 강화유리 미개봉,"305,000",1,185,"택배비 5000원 별도
선물포장에 랩씨 강화유리도 드립니다

네고 질문 차단",웨어러블(워치),경기도 고양시 덕양구 화정2동,https://m.bunjang.co.kr/products/180996656?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
831,갤럭시 워치 액티브2 40mm,"80,000",1,103,"워치상태는 업무용으로 사용해서 최상입니다.
충전기 있구요 잔기스 없습니다. 싸게 올렸으니 관심 있으신분들 번개톡 주세요~^^
",웨어러블(워치),서울특별시 영등포구 영등포본동,https://m.bunjang.co.kr/products/181351246?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
832,갤럭시워치4 40m lte버전 판매합니다,"170,000",3,94,상품 구입해서 사용한지 한달정도 됐습니다. 생각보다 사용하는 시간이 많지 않아서 판매하게 됐습니다 구매하시면 밴드 하나 추가로 드립니다. 신촌역 및 홍대입구역 직거래 선호합니다.,웨어러블(워치),서울특별시 마포구 서강동,https://m.bunjang.co.kr/products/181689996?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
833,갤럭시 워치 액티브2 40mm 스테인리스 모델 팝니다 (스트랩 포함),"70,000",23,791,"2020년 4월 구매했습니다.
살짝 생활기스가 있긴 하나 밖에 가지고 나가면
자세히 보지 않는 이상 티는 안 나며
기능 모두 정상작동 합니다.
충전기,스트랩은 원하시면 드릴 수 있으며
충전기를 사고 그 사이에 잠깐 쓰는정도로만
해주세요. (충전기 상태가 안 좋습니다)

사진은 원하시면 더 찍어드리겠습니다.",웨어러블(워치),부산광역시 해운대구 좌제1동,https://m.bunjang.co.kr/products/181086307?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
834,갤럭시워치 액티브 2 44mm,"100,000",7,214,"스테인리스 44미리 블랙이고 LTE모델입니다
상태 s급이고 실사용 횟수 별로 없습니다
사진과 같이 흠집, 생활기스 하나도 없습니다
작년 가을쯤에 구매해서 몇번 사용 안했습니다
풀박스고 처음 살때 구성품 그대로 다 있습니다
메탈 자석 스트랩 하나도 드려용
가죽 스트랩은 사진처럼 사용감 조금 있어요
직거래는 5호선 오목교역에서 합니다",웨어러블(워치),서울특별시 양천구 목1동,https://m.bunjang.co.kr/products/176788274?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
835,갤럭시워치4 클래식 46mm 블랙 미개봉 팔아요,"290,000",1,141,"갤럭시 워치4 클래식 46mm 블랙 미개봉 팔아요
",웨어러블(워치),울산광역시 남구 달동,https://m.bunjang.co.kr/products/181657073?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
836,미개봉 갤럭시워치4 블랙 3233 휴대폰이용소,"200,000",0,6,"😀필독

사진, 게시글 꼭 확인해주세요!

사진의 빛은 매장 조명 불빛입니다!

(부산 부산진구 중앙대로680번가길 33-9)

매장방문 환영합니다. 

방문전에 찾으시는 상품 문의 주시면 좀 더 수월하게 구매가능하십니다
↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓↓
 
- 0 1 0 2 9 7 0 7 8 0 0 -

업무상 전화를 못 받을시

문자로 문의 주시면 최대한 빨리 응답해 드리겠습니다

😐상품설명

❣ 선택약정 : X
❣ 모델명 : 갤럭시워치4
❣ 최초통신사 : LG( SK,LG,KT 호환 가능 , 알뜰폰/선불폰 사용가능 )
❣ 용량 : 16GB
❣ 색상 : 블랙
❣ 구성 : 풀박스
❣ 기능 : 모든 기능 정상
❣ 잔상 : X
❣ 상태 : 미개봉(사진과 동일합니다)
❣ 금액 : 200,000
❣ 지역 : 서면 휴대폰이용소(부산 부산진구 중앙대로680번가길 33-9)
❣ 택배 : 가능


💥구매자님들의 사기피해 방지를 위해 공식인증을 거쳐 판매중 입니다💥



365일 항상 행사할인가로 드립니다😁 

L G / S K / K T / 알 뜰 폰 / 선 불 폰 유심사용가능합니다

직 거 래ㆍ택 배 거 래ㆍ화 물 택 배ㆍ퀵 가능

* 오후 5시 전 입금 건 당일 택배 발송 *

🎈 월~토  롯데택배 

모든 기기는 정상적인 기능 테스트를 거쳐 정상작동 확인 후 판매합니다

★ 단 순 변 심 , 게시글 내용 미확인 교환/환불 불가합니다 ★

* 올린 기기말고도 많은 기계들이 있으니 찾으시는 기기 문의주세요 ☎📞 ",웨어러블(워치),부산광역시 부산진구 부암제3동,https://m.bunjang.co.kr/products/181620369?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
837,플립z3 + 갤럭시워치4 40mm+ 버즈2 풀세트 95만원 처분합니다!,"950,000",3,401,"전부 처음 나왔을때 구매하였구요
모든 사은품(갤럭시워치 케이스, 버즈 케이스)다드리겠습니다ㅎㅎ 폰 액정필름 교체 다 해드릴게요
번개톡으로 문의주세요.
사진 다 보내드리겠습니다ㅎㅎ
",스마트폰,경상남도 창원시 마산합포구 월영동,https://m.bunjang.co.kr/products/179324223?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
838,갤럭시 워치 1+1,"50,000",3,123,"원하시는 상품 가격 + 5만 받아요
배송지정보 주시면 그쪽으로 배송시켜드립니다",웨어러블(워치),부산광역시 부산진구 가야제1동,https://m.bunjang.co.kr/products/181445645?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
839,갤럭시워치4 44mm 블랙,"210,000",0,37,"부모님 드릴려고 샀는데 , 잘 안쓰실꺼같다고 하셔서
내놓아요!
미개봉 상품 입니다

택배비 추가 3000원 있구요
청주는 직거래 가능해요^^",웨어러블(워치),세종특별자치시  부강면,https://m.bunjang.co.kr/products/181563757?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
840,갤럭시 워치 액티브 2,"100,000",2,184,"2021년 초에 구매해서 1달 정도 차고 다니다가 계속 장롱에 박아놨습니다
액정 필름은 붙이고 사용했습니다
테두리쪽 기스가 있습니다

구매 시 만원 가량에 구매한 스테인리스 스트랩과 액정 필름 1장 같이 드립니다

대구 수성구에서 직거래 가능합니다
",웨어러블(워치),대구광역시 수성구 상동,https://m.bunjang.co.kr/products/177760555?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
841,미개봉 새제품] 갤럭시 워치4 클래식 46,"299,000",0,26,"미개봉 새제품] 갤럭시 워치4 클래식 46 블루투스

실버색상

블랙보다 실버가 인기많습니다
정가 399,000원입니다

22년 2월말에 구매했습니다
3월31일까지 3만원 쿠폰 사용 가능합니다.
블루투스 전용으로 와이파이도 사용가능합니다. 
서울 당산역, 봉은사역 직거래 가능합니다
시간안맞을시 당산역 근처 주소지 거래가능",생활가전,서울특별시 영등포구 당산제2동,https://m.bunjang.co.kr/products/181547963?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
842,갤럭시 워치3 41mm 실버 삽니다,"90,000",2,371,41mm 실버모델로 구해봅니다,웨어러블(워치),전국,https://m.bunjang.co.kr/products/181510170?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
843,미개봉 갤럭시 워치4 44mm 블랙+필름,"223,000",3,85,구입한 그대로 뜯지도 않은거 팔아요! 액정 보호필름도 같이 드려요~ 제조연월은 2021년 12월입니당,웨어러블(워치),전국,https://m.bunjang.co.kr/products/179413028?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
844,갤럭시워치4 44mm,"220,000",1,40,직거래원합니다천호역이나하남미사역(제가직접갈수도있습니다)  ,웨어러블(워치),전국,https://m.bunjang.co.kr/products/181502779?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
845,갤럭시워치4,"199,000",1,39,"갤럭시 워치4 40mm
미개봉 입니다. 
최신제조상품입니다. 
좋은분한테 갔으면좋겠어요",웨어러블(워치),전국,https://m.bunjang.co.kr/products/181479194?q=%EA%B0%A4%EB%9F%AD%EC%8B%9C%EC%9B%8C%EC%B9%98&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC
